source,target,type,capacity
DEL,MAA,Directed,184
PNQ,DEL,Directed,184
GAU,DEL,Directed,184
HYD,BKK,Directed,184
DEL,BLR,Directed,184
AMD,DXB,Directed,184
HYD,GOI,Directed,184
HYD,VNS,Directed,184
AMD,DED,Directed,184
DEL,PNQ,Directed,184
PAT,HYD,Directed,184
CCU,PAT,Directed,184
CCU,BLR,Directed,184
GOI,AMD,Directed,184
IXM,HYD,Directed,184
HYD,AMD,Directed,184
IXB,DEL,Directed,184
GOI,BOM,Directed,184
PAT,DEL,Directed,184
BOM,AMD,Directed,184
IXB,CCU,Directed,184
MAA,CCU,Directed,184
DXB,CCJ,Directed,184
DEL,GOI,Directed,184
HYD,BOM,Directed,184
BLR,CCU,Directed,184
BLR,UDR,Directed,184
DEL,DED,Directed,184
ATL,DTW,Directed,184
ACY,MCO,Directed,184
MCO,MSY,Directed,184
ORD,FLL,Directed,184
PHL,MCO,Directed,184
MCO,PTY,Directed,184
ACY,RSW,Directed,184
PIT,LAX,Directed,184
ATL,IAH,Directed,184
LGA,FLL,Directed,184
CMH,FLL,Directed,184
MSY,FLL,Directed,184
BWI,FLL,Directed,184
ACY,FLL,Directed,184
MCO,EWR,Directed,184
BOS,RSW,Directed,184
DTW,FLL,Directed,184
PHL,ATL,Directed,184
ORD,LGA,Directed,184
CMH,MCO,Directed,184
SDQ,MCO,Directed,184
FLL,GSO,Directed,184
ATL,BWI,Directed,184
MSP,LAS,Directed,184
TPA,LAS,Directed,184
FLL,MSY,Directed,184
ORD,IAH,Directed,184
EWR,MSY,Directed,184
FLL,BOS,Directed,184
MSY,LAS,Directed,184
RSW,DTW,Directed,184
ORD,CUN,Directed,184
PIT,FLL,Directed,184
DTW,RSW,Directed,184
CLE,TPA,Directed,184
DFW,FLL,Directed,184
MCO,BDL,Directed,184
FLL,PAP,Directed,184
IAH,LAX,Directed,184
ACY,MYR,Directed,184
BWI,ORD,Directed,184
MCO,ATL,Directed,184
FLL,DFW,Directed,184
FLL,PHL,Directed,184
FLL,BWI,Directed,184
DFW,LAX,Directed,184
FLL,ACY,Directed,184
IAH,EWR,Directed,184
DFW,ORD,Directed,184
FLL,LGA,Directed,184
DFW,LAS,Directed,184
ATL,FLL,Directed,184
LBE,MCO,Directed,184
MCO,BOS,Directed,184
EWR,MCO,Directed,184
FLL,DTW,Directed,184
CMH,RSW,Directed,184
DFW,ATL,Directed,184
MSP,MCO,Directed,184
PVG,SIN,Directed,184
PVG,PNH,Directed,184
PVG,SYX,Directed,184
PVG,CNX,Directed,184
PVG,NBS,Directed,184
HKG,PVG,Directed,184
LHW,SHA,Directed,184
SZX,PNH,Directed,184
TSN,KIX,Directed,184
SJW,CKG,Directed,184
IQN,SHA,Directed,184
PVG,HKT,Directed,184
CGQ,KHN,Directed,184
PVG,MFM,Directed,184
NNG,PVG,Directed,184
HKG,XUZ,Directed,184
CGQ,NGB,Directed,184
KMG,CGD,Directed,184
SJW,SHE,Directed,184
CKG,SHA,Directed,184
SYX,SHA,Directed,184
HRB,PVG,Directed,184
SHE,WGN,Directed,184
NGB,SJW,Directed,184
CGQ,PVG,Directed,184
WNZ,CJU,Directed,184
BHY,SHE,Directed,184
WNZ,HIA,Directed,184
BHY,PVG,Directed,184
LHW,ZYI,Directed,184
HGH,CJU,Directed,184
LYA,NGB,Directed,184
HKT,PVG,Directed,184
WDS,NGB,Directed,184
CJU,NGB,Directed,184
CJU,PVG,Directed,184
KMG,MIG,Directed,184
HRB,NRT,Directed,184
ABZ,NCE,Directed,184
MEL,CMB,Directed,309
CMB,LHR,Directed,309
CMB,PVG,Directed,309
CMB,DEL,Directed,184
CMB,CAN,Directed,309
CMB,BKK,Directed,184
CMB,JED,Directed,309
CMB,BOM,Directed,184
KHI,CMB,Directed,184
MLE,CMB,Directed,309
MAA,CMB,Directed,184
SIN,CMB,Directed,184
CGK,KNO,Directed,184
JOG,TKG,Directed,184
PLM,CGK,Directed,184
JOG,CGK,Directed,184
CGK,JOG,Directed,184
UPG,CGK,Directed,184
HND,FUK,Directed,184
HND,KKJ,Directed,184
TPE,NGO,Directed,184
HND,KKJ,Directed,184
HND,KIX,Directed,184
FUK,HND,Directed,184
KKJ,HND,Directed,184
BHX,DUB,Directed,184
OMA,EAR,Directed,184
OMA,HSI,Directed,184
PBI,TPA,Directed,11
PIT,MGW,Directed,11
PIT,AOO,Directed,11
DUJ,BWI,Directed,11
BWI,HGR,Directed,11
MSP,RSW,Directed,184
MSP,TPA,Directed,184
LEJ,HRG,Directed,184
MUC,ESB,Directed,184
AYT,DUS,Directed,184
HRG,STR,Directed,184
HAJ,HRG,Directed,184
AYT,FMO,Directed,184
AYT,ADB,Directed,184
HAJ,AYT,Directed,184
HAM,AYT,Directed,184
ADB,ADA,Directed,184
TXL,AYT,Directed,184
STR,AYT,Directed,184
HRG,FRA,Directed,184
YYZ,VRA,Directed,184
YUL,CYO,Directed,184
YYZ,NAS,Directed,184
YYZ,SNU,Directed,184
YYZ,MCO,Directed,184
YUL,YYZ,Directed,184
URC,TNA,Directed,184
CGO,SYX,Directed,184
HYN,ZUH,Directed,184
PVG,WUH,Directed,184
NRT,ZRH,Directed,309
PVG,ZRH,Directed,309
LAX,ZRH,Directed,309
SFO,ZRH,Directed,309
BKK,ZRH,Directed,309
ZRH,BOM,Directed,309
ZRH,TLV,Directed,309
ZRH,NBO,Directed,309
ZRH,JFK,Directed,309
ARN,ZRH,Directed,184
GVA,DUB,Directed,184
ZRH,GOT,Directed,184
ZRH,WAW,Directed,184
GVA,JFK,Directed,309
ZRH,DEL,Directed,309
DUB,ZRH,Directed,184
ZRH,MAD,Directed,184
GVA,LHR,Directed,184
ZRH,OTP,Directed,184
GVA,ATH,Directed,184
ZRH,LIS,Directed,184
ZRH,HAJ,Directed,184
ZRH,VLC,Directed,184
DME,GVA,Directed,184
ZRH,CPH,Directed,184
ZRH,DME,Directed,184
ZRH,BRU,Directed,184
ZRH,ARN,Directed,184
ZRH,FCO,Directed,184
ZRH,DXB,Directed,309
ZRH,BUD,Directed,184
ZRH,BEG,Directed,184
ZRH,PEK,Directed,309
ZRH,AMS,Directed,184
ZRH,HAM,Directed,184
ZRH,BCN,Directed,184
ZRH,NCE,Directed,184
ZRH,NRT,Directed,309
ZRH,TXL,Directed,184
ZRH,PRG,Directed,184
ZRH,VIE,Directed,184
ZRH,JFK,Directed,309
LHR,ZRH,Directed,184
ZRH,VCE,Directed,184
ZRH,GVA,Directed,184
ZRH,LAX,Directed,309
ZRH,PVG,Directed,309
ZRH,MIA,Directed,309
AGP,ZRH,Directed,184
ZRH,ORD,Directed,309
OSL,ZRH,Directed,184
ZRH,SFO,Directed,309
ZRH,TXL,Directed,184
FRA,ZRH,Directed,184
ATH,ZRH,Directed,184
LCY,GVA,Directed,184
ZRH,TLN,Directed,184
YHM,YEG,Directed,184
DXB,DAM,Directed,309
ICN,VTE,Directed,184
ICN,GUM,Directed,184
KIX,PUS,Directed,184
ICN,BKK,Directed,184
TAE,DAD,Directed,184
ICN,DAD,Directed,184
KIX,ICN,Directed,184
FUK,ICN,Directed,184
CJU,GMP,Directed,184
TAE,CEB,Directed,184
LIS,LAD,Directed,309
LAD,LIS,Directed,309
BLL,AYT,Directed,184
UIO,JFK,Directed,309
CUE,UIO,Directed,184
GYE,UIO,Directed,184
LOH,UIO,Directed,184
MEC,UIO,Directed,184
ZRH,OPO,Directed,184
LCY,LIS,Directed,184
FLR,LIS,Directed,184
CGN,LIS,Directed,184
BOD,LIS,Directed,184
LIS,ALC,Directed,184
TLS,LIS,Directed,184
MRS,LIS,Directed,184
LIS,OPO,Directed,184
OPO,LIS,Directed,184
OPO,LCY,Directed,184
LIS,SVQ,Directed,184
MPM,LIS,Directed,309
LAD,LIS,Directed,309
LIS,RAI,Directed,184
LIS,WAW,Directed,184
LIS,VXE,Directed,184
LIS,CNF,Directed,309
LIS,ACC,Directed,184
LGW,LIS,Directed,184
FCO,LIS,Directed,184
LIS,GRU,Directed,309
FRA,LIS,Directed,184
LIS,GIG,Directed,309
LIS,MIA,Directed,309
LIS,POA,Directed,309
LIS,ORY,Directed,184
GVA,LIS,Directed,184
PRG,LIS,Directed,184
HAM,LIS,Directed,184
LIS,BUD,Directed,184
MXP,LIS,Directed,184
LIS,BOS,Directed,309
LIS,PDL,Directed,184
ORY,LIS,Directed,184
OPO,EWR,Directed,309
FNC,LIS,Directed,184
LIS,FNC,Directed,184
MUC,LIS,Directed,184
LIS,BLQ,Directed,184
BRU,LIS,Directed,184
AMS,LIS,Directed,184
BCN,LIS,Directed,184
OSL,LIS,Directed,184
LHR,LIS,Directed,184
FRA,LIS,Directed,184
RAK,LIS,Directed,184
ZRH,LIS,Directed,184
VIE,LIS,Directed,184
GVA,OPO,Directed,184
LIS,LHR,Directed,184
LGW,OPO,Directed,184
AMS,OTP,Directed,184
OTP,LHR,Directed,184
FRA,OTP,Directed,184
CDG,OTP,Directed,184
BCN,OTP,Directed,184
LCA,OTP,Directed,184
OTP,CDG,Directed,184
MAD,OTP,Directed,184
NCE,OTP,Directed,184
SOF,OTP,Directed,184
KIV,OTP,Directed,184
CLJ,OTP,Directed,184
CDG,ALG,Directed,184
SXB,ALG,Directed,184
AKL,BKK,Directed,309
BKK,DME,Directed,309
MEL,BKK,Directed,309
BKK,FRA,Directed,309
BKK,LHR,Directed,309
BKK,HND,Directed,309
KIX,BKK,Directed,309
NRT,BKK,Directed,309
PEK,BKK,Directed,309
PVG,BKK,Directed,309
BKK,DXB,Directed,309
MXP,BKK,Directed,309
HKG,BKK,Directed,309
BKK,TPE,Directed,309
BKK,SYD,Directed,309
CDG,BKK,Directed,309
BKK,HKT,Directed,309
BKK,PNH,Directed,309
BKK,VTE,Directed,309
BKK,AKL,Directed,309
BKK,CNX,Directed,309
BRU,BKK,Directed,309
LHR,BKK,Directed,309
BKK,BOM,Directed,309
ZRH,BKK,Directed,309
BKK,HKG,Directed,309
VIE,BKK,Directed,309
CGK,BKK,Directed,309
BKK,HKT,Directed,309
TPE,BKK,Directed,309
MNL,BKK,Directed,309
ARN,BKK,Directed,309
BKK,HKT,Directed,309
HKT,BKK,Directed,309
BKK,LHE,Directed,309
OSL,BKK,Directed,309
MUC,BKK,Directed,309
CAN,BKK,Directed,309
CNX,BKK,Directed,309
KBV,BKK,Directed,309
CSX,HKT,Directed,184
KTM,DMK,Directed,184
DMK,NKG,Directed,184
NGB,DMK,Directed,184
CZX,DMK,Directed,184
DMK,HGH,Directed,184
DMK,TSN,Directed,309
DMK,CEI,Directed,184
DMK,CNX,Directed,184
DMK,UBP,Directed,184
DMK,KBV,Directed,184
DMK,URT,Directed,184
UTP,CNX,Directed,184
HKT,PVG,Directed,184
CEI,DMK,Directed,184
RGN,DMK,Directed,184
HKT,XIY,Directed,184
DMK,HDY,Directed,184
SIN,DMK,Directed,184
CSX,CEI,Directed,184
BKK,CGO,Directed,184
VNS,BKK,Directed,184
BKK,KUL,Directed,184
BKK,REP,Directed,184
HDY,BKK,Directed,184
BKK,CEI,Directed,184
BKK,HKT,Directed,184
HKT,BKK,Directed,184
BKK,KBV,Directed,184
CNX,BKK,Directed,184
CUN,FRA,Directed,309
HKT,ARN,Directed,309
ARN,SID,Directed,309
LPA,VAA,Directed,184
MAN,LPA,Directed,184
LGW,RMF,Directed,184
EMA,ACE,Directed,184
LGW,BJL,Directed,184
MAN,ACE,Directed,184
OSL,LPA,Directed,309
LGW,CUN,Directed,309
EMA,LPA,Directed,184
BHX,HRG,Directed,184
GLA,TFS,Directed,184
BRS,ACE,Directed,184
LGW,TFS,Directed,184
LGW,AYT,Directed,184
MAN,HRG,Directed,184
BHX,ACE,Directed,184
MAN,TFS,Directed,184
NCL,ACE,Directed,184
GLA,ACE,Directed,184
LGW,ACE,Directed,184
ALC,MAN,Directed,184
MLA,MAN,Directed,184
MAN,ACE,Directed,184
STR,FNC,Directed,184
MAN,MCO,Directed,309
MAN,JFK,Directed,309
MAN,UVF,Directed,309
TRD,BDU,Directed,184
BHX,AYT,Directed,184
ACE,BFS,Directed,184
YSB,YXZ,Directed,11
CGO,URC,Directed,184
URC,CKG,Directed,184
SYX,TSN,Directed,309
TSN,CTU,Directed,309
TSN,XMN,Directed,184
HRB,TSN,Directed,184
TSN,HND,Directed,309
CKG,TSN,Directed,309
TSN,HAK,Directed,184
HAK,WUH,Directed,184
XIY,SYX,Directed,184
HAK,KMG,Directed,184
JJN,HFE,Directed,184
KWE,XIY,Directed,184
URC,TSN,Directed,184
BPL,URC,Directed,184
HAK,CKG,Directed,184
TVS,HET,Directed,184
URC,AKU,Directed,184
CKG,CSX,Directed,184
CGQ,TSN,Directed,184
KWE,SHE,Directed,184
CSX,LXA,Directed,184
SYD,PER,Directed,184
PER,MEL,Directed,184
MEL,BNE,Directed,184
MEL,PER,Directed,184
NRT,TPE,Directed,184
KIX,TPE,Directed,184
OKA,KHH,Directed,184
SDJ,TPE,Directed,184
TPE,MFM,Directed,184
OKA,TPE,Directed,184
PER,MEL,Directed,184
BNE,BWU,Directed,184
PER,MEL,Directed,184
SYD,MEL,Directed,184
BWU,MEL,Directed,184
HAM,NTE,Directed,184
AMS,DSS,Directed,184
ORY,TLV,Directed,184
ORY,TLV,Directed,184
FNC,AMS,Directed,184
MIR,ORY,Directed,184
AGP,AMS,Directed,184
AGA,ORY,Directed,184
ORY,LIS,Directed,184
RTM,BCN,Directed,184
LYS,TLV,Directed,184
ACE,AMS,Directed,184
LYS,OPO,Directed,184
AGA,AMS,Directed,184
ORY,OPO,Directed,184
RAK,AMS,Directed,184
ORY,PRG,Directed,184
EIN,PRG,Directed,184
AMS,TXL,Directed,184
KEF,MSP,Directed,184
RAK,ORY,Directed,184
LCA,AMS,Directed,184
SVQ,AMS,Directed,184
AMS,TLV,Directed,184
TLV,LYS,Directed,184
NTE,LIS,Directed,184
EIN,TFS,Directed,184
TXL,RTM,Directed,184
RAK,ORY,Directed,184
SKG,AMS,Directed,184
AMS,LPA,Directed,184
KTW,FUE,Directed,184
PRG,DXB,Directed,184
TLV,CDG,Directed,184
AEY,SVQ,Directed,184
PRG,RMF,Directed,184
TBS,VIE,Directed,184
PRG,FUE,Directed,184
PRG,MAD,Directed,184
WAW,ZNZ,Directed,309
PRG,ARN,Directed,184
FRA,REU,Directed,184
OTP,TLV,Directed,184
PRG,BCN,Directed,184
PRG,HEL,Directed,184
PRG,CDG,Directed,184
PRG,LGW,Directed,184
PRG,FCO,Directed,184
REU,FAO,Directed,184
NAP,SVG,Directed,184
BPN,HLP,Directed,184
HKT,MAN,Directed,309
AMS,BVC,Directed,184
EIN,SID,Directed,184
AMS,HOG,Directed,309
BRU,PUJ,Directed,309
NRK,LPA,Directed,184
FRA,TFS,Directed,184
GOT,HRG,Directed,309
BHX,LPA,Directed,184
CPH,FNC,Directed,184
MAN,BVC,Directed,184
MAN,LPA,Directed,184
MAN,SID,Directed,184
LGW,TFS,Directed,184
TXL,TFS,Directed,184
AMS,SFB,Directed,309
AMS,HRG,Directed,184
STN,ACE,Directed,184
GLA,ACE,Directed,184
AMS,RMF,Directed,184
LGW,SID,Directed,184
BRS,ACE,Directed,184
BHX,ACE,Directed,184
MAN,PUJ,Directed,309
HAJ,RMF,Directed,184
ARN,HRG,Directed,184
LGW,ACE,Directed,184
ORY,AGA,Directed,184
LGW,SPC,Directed,184
LGW,CUN,Directed,309
LGW,RMF,Directed,184
EMA,ACE,Directed,184
LGW,LPA,Directed,184
FUE,AMS,Directed,184
ETZ,CMN,Directed,184
NWI,TFS,Directed,184
CWL,ACE,Directed,184
ALC,MAN,Directed,184
AGP,DSA,Directed,184
AGP,MAN,Directed,309
AGP,MAN,Directed,184
ALC,ANR,Directed,184
BHX,SFB,Directed,309
BHX,TFS,Directed,184
HAJ,FUE,Directed,184
DUS,HRG,Directed,184
TFS,MUC,Directed,184
STR,TFS,Directed,184
TFS,DUS,Directed,184
FRA,LPA,Directed,184
LGW,MBJ,Directed,309
HAJ,TFS,Directed,184
AGP,LGW,Directed,309
EDI,ACE,Directed,184
MAN,CUN,Directed,309
NCL,ACE,Directed,184
SPC,MAN,Directed,184
TLM,CRL,Directed,184
AGP,BHX,Directed,309
LGW,AGA,Directed,184
TFS,CGN,Directed,184
HRG,FRA,Directed,184
FRA,FUE,Directed,184
DUS,FUE,Directed,184
ACE,EXT,Directed,184
MUC,FUE,Directed,184
BRU,AYT,Directed,184
ACE,BOH,Directed,184
CUN,BRU,Directed,309
ORY,TUN,Directed,184
IST,TUN,Directed,184
CAI,TUN,Directed,184
ORY,DJE,Directed,184
LGW,TUN,Directed,184
TUN,ORY,Directed,184
MIR,NCE,Directed,184
CMN,TUN,Directed,184
MXP,TUN,Directed,184
DJE,LYS,Directed,184
TUN,ALG,Directed,184
SFO,IST,Directed,309
LAX,IST,Directed,309
MIA,IST,Directed,309
ORD,IST,Directed,309
IAD,IST,Directed,309
JFK,IST,Directed,309
IST,JNB,Directed,309
IST,JFK,Directed,309
DAC,IST,Directed,309
HYD,ISL,Directed,309
IST,GRU,Directed,309
GRU,IST,Directed,309
IST,SGN,Directed,309
KTM,IST,Directed,309
MXP,IST,Directed,184
IST,BCN,Directed,184
BLQ,IST,Directed,184
BLL,IST,Directed,184
HAM,IST,Directed,184
FRU,PVG,Directed,309
IST,LHR,Directed,184
IST,JED,Directed,309
NUE,IST,Directed,184
IST,ORN,Directed,184
IST,BRU,Directed,184
IST,CDG,Directed,184
IST,RUH,Directed,309
ZRH,IST,Directed,184
IST,LIS,Directed,184
STR,IST,Directed,184
IST,ALG,Directed,309
IST,MED,Directed,309
LGW,IST,Directed,184
LEJ,IST,Directed,184
GVA,IST,Directed,184
GYD,IST,Directed,184
TXL,IST,Directed,184
DUS,IST,Directed,184
FCO,IST,Directed,309
GYD,ISL,Directed,184
DMM,BLR,Directed,309
IST,TBS,Directed,184
IST,PRG,Directed,184
CDG,IST,Directed,309
ARN,IST,Directed,184
IST,LHR,Directed,309
HEL,IST,Directed,184
IST,LAX,Directed,309
HAJ,IST,Directed,184
MST,ISL,Directed,309
ESB,TXL,Directed,184
BRE,IST,Directed,184
GOT,IST,Directed,184
BRU,IST,Directed,184
OSL,IST,Directed,184
ALG,IST,Directed,184
IST,SFO,Directed,309
IST,MAN,Directed,184
JIB,IST,Directed,184
IST,AGP,Directed,184
IST,NCE,Directed,184
CGN,IST,Directed,184
IST,OZH,Directed,184
LYS,IST,Directed,184
IST,CZL,Directed,184
VKO,IST,Directed,309
MAN,IST,Directed,184
CPH,IST,Directed,184
DUB,IST,Directed,184
TUN,IST,Directed,184
AMS,IST,Directed,309
IST,OSL,Directed,184
TLL,IST,Directed,184
MAD,IST,Directed,309
IST,MAD,Directed,309
IST,ADA,Directed,184
IST,NKC,Directed,184
IST,CTA,Directed,184
FRA,IST,Directed,309
IST,LGW,Directed,184
IST,IAH,Directed,309
SGN,HAN,Directed,309
BCN,IST,Directed,309
IST,TUN,Directed,184
IST,EDI,Directed,184
IST,DUB,Directed,184
IST,HEL,Directed,184
ESB,IGD,Directed,184
IST,LUX,Directed,184
IGD,SAW,Directed,184
IST,HKT,Directed,309
IST,JFK,Directed,309
LHR,IST,Directed,309
ADB,ESB,Directed,184
IST,AMS,Directed,309
FCO,SAW,Directed,184
IST,GOT,Directed,184
LIS,IST,Directed,184
IST,LHR,Directed,309
ESB,ADB,Directed,184
ESB,IST,Directed,184
IST,SOF,Directed,184
IST,DUS,Directed,309
VLC,IST,Directed,184
YKO,ESB,Directed,184
STR,SAW,Directed,184
IST,CGN,Directed,184
IST,ARN,Directed,184
IST,AMS,Directed,309
AGP,IST,Directed,184
YKO,IST,Directed,184
ESB,IST,Directed,184
IKA,IST,Directed,184
IST,BCN,Directed,184
MQM,SAW,Directed,184
IST,ADB,Directed,184
HRK,IST,Directed,184
SAW,ESB,Directed,184
MUC,SAW,Directed,184
IST,HAJ,Directed,184
IST,BRU,Directed,184
IST,IAD,Directed,309
IST,GVA,Directed,184
BHX,IST,Directed,184
IST,YYZ,Directed,309
NRT,IST,Directed,309
ADF,SAW,Directed,184
ECN,IST,Directed,184
AYT,SAW,Directed,184
KSY,IST,Directed,184
GNY,SAW,Directed,184
DUS,SAW,Directed,184
BUD,IST,Directed,184
IST,FRA,Directed,309
ADB,IST,Directed,184
IST,LYS,Directed,184
OPO,IST,Directed,184
LGW,SAW,Directed,184
IST,MRS,Directed,184
IST,CPH,Directed,184
TXL,SAW,Directed,184
IST,CDG,Directed,309
IST,ADB,Directed,184
ECN,SAW,Directed,184
IGD,IST,Directed,184
IST,BSL,Directed,184
IST,ACC,Directed,184
IST,ERZ,Directed,184
FRA,SAW,Directed,184
ESB,NKT,Directed,184
AYT,IST,Directed,309
IST,LOS,Directed,309
ESB,TZX,Directed,184
AMS,SAW,Directed,184
IST,HAM,Directed,184
MSR,IST,Directed,184
IST,RIX,Directed,184
ASR,IST,Directed,184
SAW,NAV,Directed,184
SAW,VAN,Directed,184
ISE,IST,Directed,184
BEY,IST,Directed,309
YEI,DIY,Directed,184
ADB,SAW,Directed,184
ODS,IST,Directed,184
IST,TZX,Directed,184
ASB,TAZ,Directed,184
LEJ,BOJ,Directed,184
YYZ,KBP,Directed,309
JFK,KBP,Directed,309
BKK,KBP,Directed,309
KBP,MXP,Directed,184
FCO,KBP,Directed,184
KBP,BUD,Directed,184
TBS,KBP,Directed,184
AMS,KBP,Directed,184
CPH,KBP,Directed,184
KBP,RIX,Directed,184
ZRH,KBP,Directed,184
LGW,KBP,Directed,184
ARN,KBP,Directed,184
IST,ODS,Directed,184
LCA,KBP,Directed,184
HRK,KBP,Directed,184
BRU,ISL,Directed,309
LUK,FTY,Directed,184
KNH,TSA,Directed,184
MFM,TPE,Directed,184
MZG,TSA,Directed,184
KTM,KMG,Directed,309
EWR,TLV,Directed,309
SYD,LAX,Directed,309
MEL,LAX,Directed,309
SYD,IAH,Directed,309
EWR,BOM,Directed,309
HKG,SFO,Directed,309
SYD,SFO,Directed,309
EWR,DEL,Directed,309
SIN,SFO,Directed,309
AKL,SFO,Directed,309
SFO,FRA,Directed,309
HKG,EWR,Directed,309
EWR,EZE,Directed,309
ORD,GRU,Directed,309
TPE,SFO,Directed,309
HKG,ORD,Directed,309
SFO,LHR,Directed,309
IAH,SYD,Directed,309
IAH,GIG,Directed,309
IAD,GRU,Directed,309
PEK,ORD,Directed,309
IAH,GRU,Directed,309
TPA,EWR,Directed,184
LIM,EWR,Directed,184
IAH,SCL,Directed,309
PVG,SFO,Directed,309
SFO,TLV,Directed,309
IAH,EZE,Directed,309
LAX,SYD,Directed,309
LAX,MEL,Directed,309
SFO,AKL,Directed,309
LIH,DEN,Directed,184
SFO,SYD,Directed,309
HNL,IAH,Directed,309
LIM,IAH,Directed,309
SFO,SIN,Directed,309
KOA,DEN,Directed,184
SFO,CTU,Directed,309
HNL,DEN,Directed,309
FRA,ORD,Directed,309
HND,SFO,Directed,309
LHR,IAD,Directed,184
NRT,IAD,Directed,309
NRT,SFO,Directed,309
LHR,EWR,Directed,309
GVA,EWR,Directed,309
NRT,IAH,Directed,309
CDG,SFO,Directed,309
SFO,MCO,Directed,184
MUC,EWR,Directed,309
AMS,EWR,Directed,309
PVG,EWR,Directed,309
CDG,EWR,Directed,309
AMS,IAD,Directed,309
LAX,EWR,Directed,184
NRT,LAX,Directed,309
NRT,EWR,Directed,309
DUB,EWR,Directed,309
EDI,EWR,Directed,184
FCO,EWR,Directed,309
ANC,DEN,Directed,184
NRT,DEN,Directed,309
TXL,EWR,Directed,309
ICN,SFO,Directed,309
CDG,ORD,Directed,309
KIX,SFO,Directed,309
LHR,SFO,Directed,309
MXP,EWR,Directed,309
ZRH,EWR,Directed,309
AMS,IAH,Directed,309
BRU,EWR,Directed,309
PVG,ORD,Directed,309
TLV,EWR,Directed,309
HNL,SFO,Directed,184
EWR,DEN,Directed,184
PEK,EWR,Directed,309
NRT,ORD,Directed,309
PEK,SFO,Directed,309
GUM,HKG,Directed,184
NRT,HNL,Directed,309
GUM,MNL,Directed,184
FRA,EWR,Directed,309
MAD,EWR,Directed,309
BRU,ORD,Directed,309
LHR,IAH,Directed,309
LHR,EWR,Directed,309
FRA,IAD,Directed,309
MUC,ORD,Directed,309
ZRH,IAD,Directed,309
BOS,IAH,Directed,184
LHR,ORD,Directed,309
GVA,IAD,Directed,309
LIS,EWR,Directed,184
LGA,IAH,Directed,184
KOA,LAX,Directed,184
MAN,EWR,Directed,184
BRU,IAD,Directed,309
EWR,OMA,Directed,184
EWR,TPA,Directed,184
EWR,SFO,Directed,184
EWR,RDU,Directed,184
BOS,SFO,Directed,184
EWR,IAH,Directed,184
FLL,EWR,Directed,184
EWR,BNA,Directed,184
CDG,IAD,Directed,309
PHL,IAH,Directed,184
LGA,ORD,Directed,184
BWI,IAH,Directed,184
MUC,IAD,Directed,309
ATL,EWR,Directed,184
PIT,IAH,Directed,184
MSP,IAH,Directed,184
YUL,EWR,Directed,184
EWR,MCO,Directed,184
EWR,ATL,Directed,184
SFO,BOS,Directed,184
YUL,ORD,Directed,184
AMS,ORD,Directed,309
ORF,IAH,Directed,184
RIC,IAH,Directed,184
TPA,EWR,Directed,184
EWR,LAX,Directed,184
CVG,ORD,Directed,184
JAX,ORD,Directed,184
DCA,IAH,Directed,184
EWR,CMH,Directed,184
EWR,DFW,Directed,184
RDU,IAH,Directed,184
SDF,EWR,Directed,184
LHR,SFO,Directed,309
CLE,IAH,Directed,184
TVC,ORD,Directed,184
EWR,MEX,Directed,184
MCO,SFO,Directed,184
IAH,ORD,Directed,184
FLL,ORD,Directed,184
PQI,EWR,Directed,184
BJX,IAH,Directed,184
BWI,SFO,Directed,184
GSP,EWR,Directed,184
MCO,EWR,Directed,184
YYZ,ORD,Directed,184
CMX,ORD,Directed,184
RDU,SFO,Directed,184
DTW,IAH,Directed,184
ORD,SFO,Directed,184
CUN,IAH,Directed,184
BDL,ORD,Directed,184
RSW,EWR,Directed,184
STL,DEN,Directed,184
RDU,EWR,Directed,184
FRA,SFO,Directed,309
GRR,IAH,Directed,184
EWR,SFO,Directed,184
CAK,ORD,Directed,184
YOW,ORD,Directed,184
EWR,PHX,Directed,184
AGU,IAH,Directed,184
CLE,SFO,Directed,184
LHR,ORD,Directed,309
ORD,IAH,Directed,184
BWI,LAX,Directed,184
ORD,LGA,Directed,184
ORD,BOS,Directed,184
QRO,IAH,Directed,184
LGA,ORD,Directed,184
MCO,LAX,Directed,184
BDL,ORD,Directed,184
MSP,DEN,Directed,184
FNT,ORD,Directed,184
CAK,IAH,Directed,184
FRA,ORD,Directed,309
CWA,ORD,Directed,184
HPN,ORD,Directed,184
ORD,MCO,Directed,184
CID,DEN,Directed,184
YYZ,EWR,Directed,184
JAX,EWR,Directed,184
DCA,ORD,Directed,184
EWR,SDQ,Directed,184
ORD,DTW,Directed,184
ORD,RDU,Directed,184
CLT,IAH,Directed,184
ALB,ORD,Directed,184
OMA,IAH,Directed,184
DUB,IAD,Directed,184
DAY,IAH,Directed,184
LHR,EWR,Directed,309
BOS,ORD,Directed,184
CMH,IAH,Directed,184
MSY,EWR,Directed,184
EWR,ORD,Directed,184
ORD,DCA,Directed,184
MCO,ORD,Directed,184
LAN,ORD,Directed,184
FLL,IAH,Directed,184
CAE,IAH,Directed,184
ICT,ORD,Directed,184
NRT,GUM,Directed,309
MEX,IAH,Directed,184
TUL,ORD,Directed,184
IND,ORD,Directed,184
JAN,ORD,Directed,184
YQB,EWR,Directed,184
BUF,ORD,Directed,184
ORD,BWI,Directed,184
EWR,CHS,Directed,184
SAV,IAH,Directed,184
ATL,SFO,Directed,184
ORD,ATL,Directed,184
GSP,IAH,Directed,184
BNA,EWR,Directed,184
ORD,BDL,Directed,184
